tsne_x,tsne_y,file_name,sound_type,id,gender,age,native_language,country,health,grid_x,grid_y
0.7820595,0.1740579,m2763_0_sneeze,sneeze,m2763, male,31, United Kingdom, PT, no,0.5804195804195804,0.18181818181818182
0.7855106,0.7773474,m3263_0_sneeze,sneeze,m3263, male,46, United Kingdom, EN, no,0.8951048951048951,0.7692307692307693
0.883486,0.089321196,f0208_0_sniff,sniff,f0208, female,40, United States of America, EN, no,0.7762237762237763,0.13286713286713286
0.66826576,0.9601421,f1138_0_cough,cough,f1138, female,35, India, HI, no,0.5384615384615384,0.9790209790209791
0.8206736,0.85001075,m2578_0_cough,cough,m2578, male,40, United States of America, EN, no,0.965034965034965,0.8531468531468531
0.46465558,0.7566284,f1242_1_throatclearing,throatclearing,f1242, female,39, United States of America, EN, no,0.06293706293706294,0.8951048951048951
0.20567577,0.443106,m1687_0_laughter,laughter,m1687, male,58, United States of America, EN, no,0.18181818181818182,0.3916083916083916
0.8417483,0.56575704,m2736_0_sneeze,sneeze,m2736, male,36, United States of America, EN, no,0.916083916083916,0.6643356643356644
0.98630846,0.114997685,m3318_0_sniff,sniff,m3318, male,24, Brazil, PT, no,0.993006993006993,0.22377622377622378
0.09797845,0.34686846,f1141_0_laughter,laughter,f1141, female,40, United States of America, EN, no,0.08391608391608392,0.02097902097902098
0.6735895,0.23916972,f2086_0_sigh,sigh,f2086, female,49, United States of America, EN, no,0.46153846153846156,0.21678321678321677
0.87723583,0.5869891,f2112_0_sniff,sniff,f2112, female,41, Italy, IT, no,1.0,0.6713286713286714
0.13475168,0.3867075,f1154_0_laughter,laughter,f1154, female,23, United Kingdom, EN, no,0.13286713286713286,0.2097902097902098
0.72291964,0.75041145,m1520_0_cough,cough,m1520, male,27, United States of America, EN, no,0.7062937062937062,0.7692307692307693
0.60556346,0.8363293,f3222_0_cough,cough,f3222, female,31, United States of America, EN, no,0.3146853146853147,0.8951048951048951
0.68565494,0.4769789,f1949_2_throatclearing,throatclearing,f1949, female,27, United States of America, EN, no,0.5104895104895105,0.48951048951048953
0.76315534,0.6904861,f1495_0_cough,cough,f1495, female,50, United States of America, EN, no,0.8601398601398601,0.7272727272727273
0.7072447,0.8178004,m0662_0_cough,cough,m0662, male,25, United States of America, EN, no,0.6153846153846154,0.8391608391608392
0.6784862,0.54916364,m1002_0_sniff,sniff,m1002, male,26, Brazil, PT, no,0.5104895104895105,0.5874125874125874
0.6388367,0.16245,m0142_0_sigh,sigh,m0142, male,24, Italy, IT, no,0.26573426573426573,0.04895104895104895
0.57015043,0.83371115,f0287_0_cough,cough,f0287, female,37, United States of America, EN, no,0.18181818181818182,0.951048951048951
0.78317916,0.3381156,f0110_0_sneeze,sneeze,f0110, female,33, India, TA, no,0.7202797202797203,0.38461538461538464
0.15641348,0.48059735,m0817_0_laughter,laughter,m0817, male,30, Italy, IT, no,0.1258741258741259,0.5874125874125874
0.51283675,0.68628263,m3338_0_throatclearing,throatclearing,m3338, male,59, United States of America, EN, no,0.23776223776223776,0.6993006993006993
0.5808565,0.27807465,f2599_0_sigh,sigh,f2599, female,38, United States of America, HI, no,0.23076923076923078,0.21678321678321677
0.58112156,0.3527449,f1440_0_sigh,sigh,f1440, female,20, United States of America, EN, no,0.24475524475524477,0.34965034965034963
0.72377867,0.94503313,f0827_0_cough,cough,f0827, female,29, United States of America, EN, no,0.7622377622377622,0.986013986013986
0.6372911,0.1729823,m1641_0_sigh,sigh,m1641, male,33, United States of America, EN, no,0.26573426573426573,0.06293706293706294
0.92284584,0.14397606,m2468_0_sniff,sniff,m2468, male,32, United States of America, EN, no,0.9020979020979021,0.26573426573426573
0.91208994,0.00955517,f1028_0_sniff,sniff,f1028, female,23, United States of America, EN, no,0.8181818181818182,0.0
0.7723931,0.3505534,m3341_0_sneeze,sneeze,m3341, male,42, United States of America, EN, no,0.6713286713286714,0.38461538461538464
0.13193883,0.35743347,f0815_0_laughter,laughter,f0815, female,42, United States of America, EN, no,0.11888111888111888,0.07692307692307693
0.06707227,0.3625137,f0800_0_laughter,laughter,f0800, female,31, United States of America, EN, no,0.04195804195804196,0.09090909090909091
0.6769965,0.7014385,m0965_0_throatclearing,throatclearing,m0965, male,30, India, ML, no,0.5664335664335665,0.7272727272727273
0.92812467,0.100773156,m2138_0_sniff,sniff,m2138, male,28, United States of America, EN, no,0.8951048951048951,0.1888111888111888
0.14433454,0.38440156,f1309_0_laughter,laughter,f1309, female,50, United States of America, EN, no,0.14685314685314685,0.20279720279720279
0.6570827,0.13925822,f0421_0_sigh,sigh,f0421, female,23, United States of America, EN, no,0.34265734265734266,0.027972027972027972
0.71139044,0.42580122,f1578_0_sniff,sniff,f1578, female,41, Italy, IT, no,0.5874125874125874,0.4195804195804196
0.74365413,0.57411575,m3314_0_sneeze,sneeze,m3314, male,55, United States of America, EN, no,0.7202797202797203,0.6503496503496503
0.7100721,0.18412785,m0620_0_sigh,sigh,m0620, male,39, United States of America, EN, no,0.4825174825174825,0.14685314685314685
0.67444056,0.40411517,f2092_0_throatclearing,throatclearing,f2092, female,26, Brazil, PT, no,0.5034965034965035,0.3986013986013986
0.4879088,0.75693417,f0923_0_throatclearing,throatclearing,f0923, female,49, United States of America, EN, no,0.1258741258741259,0.8951048951048951
0.49974093,0.5527028,m1143_0_laughter,laughter,m1143, male,51, United States of America, ES, no,0.20279720279720279,0.5874125874125874
0.5715115,0.43831646,m0996_0_throatclearing,throatclearing,m0996, male,19, United States of America, EN, no,0.2727272727272727,0.4195804195804196
0.61607194,0.362857,f1322_0_sigh,sigh,f1322, female,29, United States of America, EN, no,0.32167832167832167,0.35664335664335667
0.5813439,0.27488163,m1123_0_sigh,sigh,m1123, male,21, United States of America, EN, no,0.23076923076923078,0.2097902097902098
0.7791655,0.55255497,f1334_0_sneeze,sneeze,f1334, female,23, United Kingdom, EN, no,0.7972027972027972,0.6503496503496503
0.8388684,0.20880528,m1681_0_sneeze,sneeze,m1681, male,21, United States of America, EN, no,0.7552447552447552,0.27972027972027974
0.17533042,0.46950704,m3203_0_laughter,laughter,m3203, male,27, India, ML, no,0.15384615384615385,0.5034965034965035
0.6454424,0.2419983,f0109_0_sigh,sigh,f0109, female,31, Mexico, ES, no,0.3706293706293706,0.20279720279720279
0.69510084,0.9373649,f2989_0_cough,cough,f2989, female,59, United States of America, EN, no,0.6643356643356644,0.951048951048951
0.863991,0.5528829,f1361_0_sneeze,sneeze,f1361, female,32, India, TE, no,0.986013986013986,0.6363636363636364
0.8175891,0.50458133,f0661_0_sneeze,sneeze,f0661, female,40, United States of America, EN, no,0.8741258741258742,0.5594405594405595
0.82372475,0.19496931,f1315_0_sigh,sigh,f1315, female,27, India, TE, no,0.7202797202797203,0.26573426573426573
0.51373184,0.7150457,m2229_0_throatclearing,throatclearing,m2229, male,21, Brazil, PT, yes,0.22377622377622378,0.7762237762237763
0.76177955,0.19765551,m0308_0_sigh,sigh,m0308, male,27, United Kingdom, EN, no,0.5524475524475524,0.2097902097902098
0.05526735,0.35630593,f1540_0_laughter,laughter,f1540, female,30, United States of America, EN, no,0.013986013986013986,0.04895104895104895
0.7363893,0.15356934,m1114_0_sigh,sigh,m1114, male,53, United States of America, EN, no,0.48951048951048953,0.1048951048951049
0.68533087,0.8790707,f2679_0_cough,cough,f2679, female,61, United States of America, EN, no,0.5944055944055944,0.8881118881118881
0.8546699,0.48745397,m0459_0_sniff,sniff,m0459, male,38, United States of America, EN, no,0.972027972027972,0.5244755244755245
0.7556318,0.43391606,f3019_0_sniff,sniff,f3019, female,40, United States of America, EN, no,0.6783216783216783,0.45454545454545453
0.65071714,0.22338219,f0416_0_sigh,sigh,f0416, female,32, United States of America, RU, no,0.3706293706293706,0.16783216783216784
0.7791437,0.90457034,m1769_0_cough,cough,m1769, male,73, United States of America, EN, no,0.8601398601398601,0.972027972027972
0.10205509,0.36923334,f3049_0_laughter,laughter,f3049, female,24, Brazil, PT, no,0.09090909090909091,0.1258741258741259
0.8277362,0.87421286,m1906_0_cough,cough,m1906, male,18, Italy, IT, no,0.9790209790209791,0.9230769230769231
0.67398435,0.4179272,m2634_0_throatclearing,throatclearing,m2634, male,24, United States of America, EN, no,0.4965034965034965,0.4195804195804196
0.8706993,0.5994199,m1887_0_throatclearing,throatclearing,m1887, male,49, United Kingdom, EN, no,0.986013986013986,0.7272727272727273
0.55522037,0.7486041,f2672_0_throatclearing,throatclearing,f2672, female,50, United States of America, EN, no,0.2727272727272727,0.7972027972027972
0.77011144,0.8893289,m3136_0_throatclearing,throatclearing,m3136, male,43, United States of America, EN, no,0.8321678321678322,0.951048951048951
0.6367184,0.16975977,m1676_0_sigh,sigh,m1676, male,24, United States of America, EN, no,0.2517482517482518,0.055944055944055944
0.63791466,0.8503609,f0151_0_cough,cough,f0151, female,34, United States of America, EN, no,0.45454545454545453,0.8671328671328671
0.8570717,0.05713969,f2794_0_sniff,sniff,f2794, female,40, Italy, PT, no,0.6853146853146853,0.03496503496503497
0.76818776,0.3491015,m2165_0_sneeze,sneeze,m2165, male,32, United Kingdom, EN, no,0.6503496503496503,0.3776223776223776
0.80888325,0.09331495,m2371_0_sniff,sniff,m2371, male,19, Canada, EN, no,0.5664335664335665,0.07692307692307693
0.82264066,0.471164,f3186_0_sniff,sniff,f3186, female,27, United States of America, EN, no,0.8881118881118881,0.5034965034965035
0.49979568,0.66495913,m3341_0_throatclearing,throatclearing,m3341, male,42, United States of America, EN, no,0.21678321678321677,0.6433566433566433
0.7934611,0.84567195,m2303_0_cough,cough,m2303, male,21, United States of America, EN, no,0.9020979020979021,0.8461538461538461
0.55339974,0.7525696,f3183_0_throatclearing,throatclearing,f3183, female,35, United States of America, EN, no,0.26573426573426573,0.8111888111888111
0.076701246,0.48708558,m1557_0_laughter,laughter,m1557, male,28, India, TA, no,0.02097902097902098,0.6503496503496503
0.6828147,0.94150424,f0401_0_cough,cough,f0401, female,27, United States of America, EN, no,0.6083916083916084,0.951048951048951
0.78382,0.37069747,m2130_0_sneeze,sneeze,m2130, male,24, Canada, EN, no,0.7482517482517482,0.4195804195804196
0.20847847,0.4949939,m1542_0_laughter,laughter,m1542, male,29, India, EN, no,0.15384615384615385,0.6153846153846154
0.6914683,0.7454974,m3041_0_cough,cough,m3041, male,50, United States of America, EN, no,0.6083916083916084,0.7622377622377622
0.8412383,0.07122477,m1684_0_sniff,sniff,m1684, male,46, India, TA, no,0.6503496503496503,0.06293706293706294
0.9022388,0.11502855,m2621_0_sniff,sniff,m2621, male,18, Italy, IT, no,0.8461538461538461,0.1958041958041958
0.792498,0.31311053,f3185_0_sneeze,sneeze,f3185, female,22, United States of America, EN, no,0.7482517482517482,0.36363636363636365
0.07913647,0.3890111,f2908_0_laughter,laughter,f2908, female,25, United States of America, EN, no,0.06293706293706294,0.22377622377622378
0.5832183,0.4530932,m0175_0_sigh,sigh,m0175, male,25, United States of America, ES, no,0.2937062937062937,0.4405594405594406
0.9041835,0.09047673,f1261_0_sniff,sniff,f1261, female,54, United States of America, EN, no,0.8251748251748252,0.15384615384615385
0.61578584,0.39459324,m1228_0_sigh,sigh,m1228, male,19, Italy, IT, no,0.32867132867132864,0.3986013986013986
0.58094054,0.30431873,m0034_0_sigh,sigh,m0034, male,30, United States of America, EN, no,0.23076923076923078,0.26573426573426573
0.8574253,0.5007659,f0711_0_sneeze,sneeze,f0711, female,60, United States of America, EN, no,0.9790209790209791,0.5454545454545454
0.04830687,0.42654675,f1387_0_laughter,laughter,f1387, female,61, United States of America, EN, no,0.027972027972027972,0.3916083916083916
0.07410699,0.4108479,f1392_0_laughter,laughter,f1392, female,50, United States of America, EN, no,0.06293706293706294,0.3356643356643357
0.56430674,0.2782018,m0129_0_laughter,laughter,m0129, male,21, Brazil, PT, no,0.1888111888111888,0.21678321678321677
0.8414035,0.5189882,f1244_0_sneeze,sneeze,f1244, female,25, United States of America, EN, no,0.9300699300699301,0.5874125874125874
0.4621492,0.75938636,f0888_0_throatclearing,throatclearing,f0888, female,34, United States of America, EN, no,0.04895104895104895,0.9090909090909091
0.61213684,0.2151178,m1737_0_sigh,sigh,m1737, male,67, United States of America, EN, no,0.23076923076923078,0.0979020979020979
0.69476306,0.7535077,m0069_0_cough,cough,m0069, male,27, India, HI, no,0.6013986013986014,0.7762237762237763
0.8848817,0.18999198,m1609_0_sniff,sniff,m1609, male,50, United States of America, EN, no,0.8741258741258742,0.3076923076923077
0.14621326,0.5015588,m2435_0_laughter,laughter,m2435, male,21, United States of America, EN, no,0.0979020979020979,0.6853146853146853
0.13096352,0.46939024,m2420_0_laughter,laughter,m2420, male,29, United States of America, EN, no,0.09090909090909091,0.5314685314685315
0.6731626,0.45125082,f2861_0_sigh,sigh,f2861, female,25, Italy, IT, no,0.48951048951048953,0.45454545454545453
0.8128448,0.79461646,m0539_0_cough,cough,m0539, male,24, Brazil, PT, no,0.9790209790209791,0.7902097902097902
0.8120845,0.38221467,m1359_0_sniff,sniff,m1359, male,32, India, HI, no,0.8531468531468531,0.43356643356643354
0.44867888,0.682395,m2308_0_throatclearing,throatclearing,m2308, male,22, United States of America, EN, no,0.0979020979020979,0.7412587412587412
0.06439697,0.40583968,f2422_0_laughter,laughter,f2422, female,27, Brazil, PT, no,0.04895104895104895,0.32167832167832167
0.62696296,0.64793676,f2524_0_throatclearing,throatclearing,f2524, female,32, United States of America, EN, no,0.4405594405594406,0.6503496503496503
0.49573898,0.69263417,f1913_0_throatclearing,throatclearing,f1913, female,51, United States of America, EN, no,0.20279720279720279,0.7272727272727273
0.64459914,0.8585741,f2904_0_cough,cough,f2904, female,28, United States of America, EN, no,0.4755244755244755,0.8671328671328671
0.5189348,0.5487972,m0374_0_laughter,laughter,m0374, male,23, United States of America, EN, no,0.24475524475524477,0.5874125874125874
0.5138918,0.5432136,m0361_0_laughter,laughter,m0361, male,20, Italy, IT, no,0.23076923076923078,0.5734265734265734
0.6163802,0.68565226,m1955_0_throatclearing,throatclearing,m1955, male,43, United States of America, EN, no,0.4125874125874126,0.7062937062937062
0.58675027,0.24415572,m2493_0_sigh,sigh,m2493, male,25, United States of America, EN, no,0.2097902097902098,0.13286713286713286
0.8536812,0.18917947,m2733_0_sniff,sniff,m2733, male,31, United Kingdom, ML, no,0.7832167832167832,0.2727272727272727
0.07045483,0.47528487,m2715_0_throatclearing,throatclearing,m2715, male,71, India, HI, no,0.013986013986013986,0.5874125874125874
0.617046,0.85680395,f1301_0_cough,cough,f1301, female,19, United States of America, EN, no,0.3356643356643357,0.9020979020979021
0.81334156,0.19336009,m0249_0_sigh,sigh,m0249, male,33, India, EN, no,0.6923076923076923,0.25874125874125875
0.8577572,0.14267443,m0184_0_sniff,sniff,m0184, male,51, Italy, IT, no,0.7692307692307693,0.21678321678321677
0.8239546,0.8585782,m2741_0_cough,cough,m2741, male,29, United States of America, EN, no,0.972027972027972,0.8671328671328671
0.7475969,0.1718359,m3121_0_sniff,sniff,m3121, male,39, Bulgaria, BG, no,0.5174825174825175,0.15384615384615385
0.7219992,0.67403376,f2901_0_sneeze,sneeze,f2901, female,21, United States of America, EN, no,0.6993006993006993,0.7062937062937062
0.66146725,0.97220236,f0513_0_cough,cough,f0513, female,75, United States of America, EN, no,0.5034965034965035,0.993006993006993
0.6716256,0.19840913,f1254_0_sigh,sigh,f1254, female,31, United States of America, EN, no,0.4195804195804196,0.14685314685314685
0.8041101,0.7797506,m3153_0_cough,cough,m3153, male,51, United States of America, ES, no,0.951048951048951,0.7762237762237763
0.93649334,0.086061485,m2263_0_sniff,sniff,m2263, male,36, Canada, EN, no,0.9090909090909091,0.15384615384615385
0.5609995,0.6964315,m2591_0_throatclearing,throatclearing,m2591, male,32, Brazil, PT, no,0.3006993006993007,0.7272727272727273
0.66880685,0.75299,m3017_0_throatclearing,throatclearing,m3017, male,43, United States of America, EN, no,0.5594405594405595,0.7832167832167832
0.8295768,0.100225694,f3094_0_sniff,sniff,f3094, female,22, United States of America, EN, no,0.6433566433566433,0.11188811188811189
0.62142336,0.9146697,f1651_0_cough,cough,f1651, female,20, United States of America, BN, no,0.27972027972027974,0.951048951048951
0.7385744,0.5364223,m2015_0_sneeze,sneeze,m2015, male,24, India, PA, no,0.6783216783216783,0.5944055944055944
0.6898118,0.96328175,f0043_0_cough,cough,f0043, female,39, United States of America, EN, no,0.6503496503496503,0.9790209790209791
0.819284,0.1293845,f2686_0_sniff,sniff,f2686, female,38, India, ML, no,0.6293706293706294,0.14685314685314685
0.5798579,0.3286263,m1062_0_sigh,sigh,m1062, male,31, India, ML, no,0.23776223776223776,0.3006993006993007
0.6217714,0.8441506,f2522_0_cough,cough,f2522, female,47, United States of America, ZH, no,0.3776223776223776,0.8811188811188811
0.789922,0.81483227,m1162_0_cough,cough,m1162, male,66, United States of America, EN, no,0.9020979020979021,0.8111888111888111
0.9193159,0.037069626,m0702_0_sniff,sniff,m0702, male,51, United States of America, EN, no,0.8531468531468531,0.03496503496503497
0.65208715,0.88754654,f1587_0_cough,cough,f1587, female,37, United States of America, EN, no,0.4755244755244755,0.8951048951048951
0.75119776,0.85290295,m0770_0_cough,cough,m0770, male,28, United States of America, EN, no,0.7832167832167832,0.8811188811188811
0.7629216,0.88097894,m3285_0_cough,cough,m3285, male,38, United States of America, EN, no,0.8111888111888111,0.9370629370629371
0.82223624,0.8792501,m1432_0_cough,cough,m1432, male,29, United States of America, EN, no,0.965034965034965,0.9370629370629371
0.76118815,0.15778165,m0252_0_sniff,sniff,m0252, male,43, United States of America, EN, no,0.5174825174825175,0.1258741258741259
0.14199753,0.5040106,m0528_0_laughter,laughter,m0528, male,19, Canada, EN, no,0.0979020979020979,0.6923076923076923
